/Users/krsc0813/CLionProjects/gwas_local/gwas_files/GCST90179150_buildGRCh37.tsv
block_idx,col_idx,column_size
18,7,132830
18,8,166904
18,9,166599
19,0,77345
19,1,55003
19,2,220010
19,3,3720
19,4,3701
19,5,43622
19,6,171880
19,7,130216
19,8,167057
19,9,166366
20,0,77393
20,1,55003
20,2,220010
20,3,3707
20,4,3683
20,5,43595
20,6,171787
20,7,130224
20,8,167143
20,9,165838
21,0,77090
21,1,55003
21,2,220010
21,3,3727
21,4,3695
21,5,43636
21,6,172119
21,7,130248
21,8,167001
21,9,166397
22,0,76486
22,1,55003
22,2,220010
22,3,3705
22,4,3711
22,5,43746
22,6,171865
22,7,132862
22,8,167335
22,9,164661
23,0,77066
23,1,55003
23,2,220010
23,3,3724
23,4,3716
23,5,44286
23,6,172022
23,7,134543
23,8,167399
23,9,165818
24,0,78535
24,1,55003
24,2,195104
24,3,3720
24,4,3719
24,5,43566
24,6,171962
24,7,131701
24,8,167548
24,9,167726
25,0,78045
25,1,55003
25,2,220010
25,3,3715
25,4,3716
25,5,43586
25,6,171375
25,7,133513
25,8,166821
25,9,166314
26,0,78268
26,1,55003
26,2,220010
26,3,3732
26,4,3705
26,5,43444
26,6,171512
26,7,132114
26,8,166941
26,9,166153
27,0,79137
27,1,55003
27,2,220010
27,3,3726
27,4,3718
27,5,43625
27,6,171660
27,7,132541
27,8,167447
27,9,169184
28,0,79167
28,1,55003
28,2,220010
28,3,3737
28,4,3691
28,5,43803
28,6,171861
28,7,132518
28,8,167241
28,9,166900
29,0,78157
29,1,55003
29,2,220010
29,3,3726
29,4,3716
29,5,44573
29,6,171685
29,7,139967
29,8,167413
29,9,168364
30,0,78421
30,1,55003
30,2,220010
30,3,3740
30,4,3707
30,5,44606
30,6,171604
30,7,138522
30,8,166978
30,9,169562
31,0,78783
31,1,55003
31,2,220010
31,3,3749
31,4,3722
31,5,44300
31,6,171364
31,7,134804
31,8,166768
31,9,170747
32,0,79235
32,1,55003
32,2,220010
32,3,3720
32,4,3690
32,5,43881
32,6,171818
32,7,134413
32,8,167017
32,9,166265
33,0,77941
33,1,55003
33,2,220010
33,3,3712
33,4,3713
33,5,44080
33,6,171388
33,7,135934
33,8,166917
33,9,167285
34,0,79469
34,1,55003
34,2,220010
34,3,3727
34,4,3716
34,5,42181
34,6,170822
34,7,122614
34,8,166504
34,9,166471
35,0,77903
35,1,55003
35,2,220010
35,3,3688
35,4,3703
35,5,43208
35,6,171300
35,7,130184
35,8,167127
35,9,168231
36,0,79098
36,1,55003
36,2,220010
36,3,3689
36,4,3721
36,5,43402
36,6,171923
36,7,129516
36,8,167133
36,9,166297
37,0,78783
37,1,55003
37,2,220010
37,3,3714
37,4,3714
37,5,43007
37,6,171380
37,7,127073
37,8,166538
37,9,164728
38,0,78593
38,1,55003
38,2,220010
38,3,3744
38,4,3707
38,5,43512
38,6,171556
38,7,132150
38,8,167273
38,9,167113
39,0,80019
39,1,55003
39,2,220010
39,3,3718
39,4,3709
39,5,43252
39,6,171134
39,7,128488
39,8,166801
39,9,167657
40,0,79162
40,1,55003
40,2,220010
40,3,3687
40,4,3700
40,5,43765
40,6,171961
40,7,131753
40,8,167092
40,9,166981
41,0,79232
41,1,55003
41,2,220010
41,3,3717
41,4,3719
41,5,43208
41,6,171036
41,7,127930
41,8,166382
41,9,169838
42,0,79586
42,1,55003
42,2,220010
42,3,3724
42,4,3730
42,5,43302
42,6,171600
42,7,128907
42,8,166973
42,9,167177
43,0,79127
43,1,55003
43,2,220010
43,3,3710
43,4,3699
43,5,43406
43,6,171527
43,7,131220
43,8,166998
43,9,166914
44,0,79136
44,1,55003
44,2,220010
44,3,3716
44,4,3697
44,5,42501
44,6,171342
44,7,124009
44,8,166872
44,9,166480
45,0,79537
45,1,55003
45,2,220010
45,3,3723
45,4,3733
45,5,43635
45,6,171581
45,7,131026
45,8,167274
45,9,169506
46,0,79377
46,1,55003
46,2,220010
46,3,3700
46,4,3673
46,5,43488
46,6,171689
46,7,129873
46,8,167425
46,9,167725
47,0,78345
47,1,55003
47,2,220010
47,3,3702
47,4,3724
47,5,44019
47,6,171648
47,7,133959
47,8,166938
47,9,167094
48,0,78731
48,1,55003
48,2,220010
48,3,3702
48,4,3732
48,5,43445
48,6,171855
48,7,129485
48,8,167145
48,9,167475
49,0,78549
49,1,55003
49,2,220010
49,3,3721
49,4,3729
49,5,43880
49,6,172227
49,7,133754
49,8,167441
49,9,165170
50,0,78712
50,1,55003
50,2,196418
50,3,3730
50,4,3702
50,5,44258
50,6,172044
50,7,135673
50,8,167504
50,9,165961
51,0,76765
51,1,55003
51,2,220010
51,3,3690
51,4,3728
51,5,44426
51,6,171915
51,7,137398
51,8,167260
51,9,166867
52,0,78294
52,1,55003
52,2,220010
52,3,3698
52,4,3719
52,5,43653
52,6,171505
52,7,131757
52,8,166744
52,9,168584
53,0,78411
53,1,55003
53,2,220010
53,3,3721
53,4,3710
53,5,44180
53,6,171409
53,7,134636
53,8,166951
53,9,167639
54,0,80068
54,1,55003
54,2,220010
54,3,3709
54,4,3708
54,5,43847
54,6,171832
54,7,132297
54,8,167232
54,9,166874
55,0,79327
55,1,55003
55,2,220010
55,3,3720
55,4,3703
55,5,43136
55,6,171125
55,7,126600
55,8,166665
55,9,167943
56,0,79618
56,1,55003
56,2,220010
56,3,3700
56,4,3711
56,5,43387
56,6,170383
56,7,128259
56,8,166756
56,9,171255
57,0,77903
57,1,55003
57,2,220010
57,3,3703
57,4,3723
57,5,44171
57,6,171965
57,7,136632
57,8,167415
57,9,167613
58,0,79028
58,1,55003
58,2,220010
58,3,3695
58,4,3721
58,5,44455
58,6,171975
58,7,137332
58,8,167413
58,9,167102
59,0,78906
59,1,55003
59,2,220010
59,3,3721
59,4,3730
59,5,43487
59,6,171419
59,7,128185
59,8,166949
59,9,168974
60,0,78958
60,1,55003
60,2,220010
60,3,3697
60,4,3736
60,5,42265
60,6,169845
60,7,122315
60,8,165980
60,9,172228
61,0,77789
61,1,55003
61,2,220010
61,3,3710
61,4,3724
61,5,42594
61,6,171438
61,7,123198
61,8,166427
61,9,165652
62,0,78503
62,1,55003
62,2,220010
62,3,3705
62,4,3722
62,5,43126
62,6,171374
62,7,127780
62,8,166688
62,9,166306
63,0,79534
63,1,55003
63,2,220010
63,3,3730
63,4,3731
63,5,43315
63,6,171094
63,7,127647
63,8,166801
63,9,167354
64,0,78673
64,1,55003
64,2,220010
64,3,3709
64,4,3705
64,5,43007
64,6,171299
64,7,126602
64,8,166763
64,9,167317
65,0,78620
65,1,55003
65,2,220010
65,3,3732
65,4,3695
65,5,43802
65,6,171428
65,7,131400
65,8,167314
65,9,168266
66,0,79078
66,1,55003
66,2,220010
66,3,3720
66,4,3716
66,5,42955
66,6,171223
66,7,126179
66,8,166692
66,9,165719
67,0,78258
67,1,55003
67,2,220010
67,3,3731
67,4,3734
67,5,43419
67,6,171081
67,7,127276
67,8,166719
67,9,169151
68,0,78862
68,1,55003
68,2,220010
68,3,3739
68,4,3749
68,5,42062
68,6,170687
68,7,117290
68,8,165956
68,9,166148
69,0,79522
69,1,55003
69,2,220010
69,3,3713
69,4,3707
69,5,43335
69,6,171510
69,7,130668
69,8,166990
69,9,166776
70,0,79353
70,1,55003
70,2,220010
70,3,3716
70,4,3719
70,5,43689
70,6,171764
70,7,130269
70,8,167464
70,9,167657
71,0,78231
71,1,55003
71,2,220010
71,3,3726
71,4,3710
71,5,43946
71,6,172038
71,7,131833
71,8,167169
71,9,165355
72,0,79951
72,1,55003
72,2,202742
72,3,3723
72,4,3727
72,5,43776
72,6,171966
72,7,126515
72,8,167494
72,9,167370
73,0,79348
73,1,55003
73,2,220010
73,3,3738
73,4,3717
73,5,44263
73,6,172065
73,7,133621
73,8,167463
73,9,165893
74,0,79054
74,1,55003
74,2,220010
74,3,3718
74,4,3705
74,5,43649
74,6,171961
74,7,131365
74,8,166948
74,9,165687
75,0,79155
75,1,55003
75,2,220010
75,3,3703
75,4,3705
75,5,43524
75,6,171151
75,7,129140
75,8,166715
75,9,167479
76,0,79133
76,1,55003
76,2,220010
76,3,3714
76,4,3704
76,5,43249
76,6,171364
76,7,126103
76,8,166880
76,9,169171
77,0,79226
77,1,55003
77,2,220010
77,3,3706
77,4,3734
77,5,42320
77,6,171001
77,7,122604
77,8,166593
77,9,166576
78,0,79871
78,1,55003
78,2,220010
78,3,3726
78,4,3725
78,5,42873
78,6,171008
78,7,124069
78,8,166468
78,9,167115
79,0,78792
79,1,55003
79,2,220010
79,3,3705
79,4,3741
79,5,43347
79,6,171251
79,7,127147
79,8,166754
79,9,168247
80,0,78751
80,1,55003
80,2,220010
80,3,3706
80,4,3714
80,5,42605
80,6,171537
80,7,122256
80,8,166968
80,9,166913
81,0,79531
81,1,55003
81,2,220010
81,3,3721
81,4,3690
81,5,42341
81,6,171668
81,7,120869
81,8,167201
81,9,164584
82,0,79121
82,1,55003
82,2,220010
82,3,3707
82,4,3695
82,5,43084
82,6,171620
82,7,127625
82,8,166821
82,9,165946
83,0,79111
83,1,55003
83,2,220010
83,3,3699
83,4,3725
83,5,42725
83,6,171910
83,7,124082
83,8,167084
83,9,166150
84,0,78131
84,1,55003
84,2,220010
84,3,3720
84,4,3712
84,5,43013
84,6,171125
84,7,125734
84,8,166777
84,9,168037
85,0,78517
85,1,55003
85,2,220010
85,3,3700
85,4,3700
85,5,43346
85,6,171523
85,7,127955
85,8,166816
85,9,165893
86,0,78683
86,1,55003
86,2,220010
86,3,3698
86,4,3715
86,5,42843
86,6,171284
86,7,125264
86,8,166839
86,9,166785
87,0,78902
87,1,55003
87,2,220010
87,3,3725
87,4,3736
87,5,43185
87,6,171316
87,7,125346
87,8,166921
87,9,165768
88,0,79216
88,1,55003
88,2,220010
88,3,3669
88,4,3719
88,5,42966
88,6,171465
88,7,124436
88,8,166848
88,9,165729
89,0,79232
89,1,55003
89,2,220010
89,3,3701
89,4,3705
89,5,43395
89,6,171590
89,7,127714
89,8,167165
89,9,167890
90,0,79235
90,1,55003
90,2,220010
90,3,3716
90,4,3729
90,5,43182
90,6,171596
90,7,125458
90,8,166705
90,9,165221
91,0,79265
91,1,55003
91,2,220010
91,3,3717
91,4,3718
91,5,43052
91,6,171797
91,7,125604
91,8,166972
91,9,167053
92,0,79922
92,1,55003
92,2,220010
92,3,3716
92,4,3690
92,5,42632
92,6,171229
92,7,124385
92,8,166730
92,9,167197
93,0,78573
93,1,55003
93,2,220010
93,3,3703
93,4,3691
93,5,43643
93,6,171680
93,7,130065
93,8,167061
93,9,165799
94,0,79184
94,1,55003
94,2,220010
94,3,3712
94,4,3720
94,5,44302
94,6,172051
94,7,135123
94,8,167302
94,9,164751
95,0,78421
95,1,55003
95,2,201496
95,3,3716
95,4,3708
95,5,43832
95,6,171806
95,7,133479
95,8,167277
95,9,165325
96,0,76561
96,1,55003
96,2,220010
96,3,3691
96,4,3730
96,5,43693
96,6,171797
96,7,137188
96,8,167236
96,9,164760
97,0,76948
97,1,55003
97,2,220010
97,3,3723
97,4,3701
97,5,43763
97,6,172262
97,7,132788
97,8,167382
97,9,165183
98,0,79135
98,1,55003
98,2,220010
98,3,3713
98,4,3727
98,5,43011
98,6,171915
98,7,126819
98,8,166736
98,9,165149
99,0,78399
99,1,55003
99,2,220010
99,3,3716
99,4,3707
99,5,43240
99,6,171800
99,7,128588
99,8,167208
99,9,164859
100,0,78457
100,1,55003
100,2,220010
100,3,3703
100,4,3729
100,5,43069
100,6,171569
100,7,127679
100,8,166958
100,9,165576
101,0,77971
101,1,55003
101,2,220010
101,3,3709
101,4,3724
101,5,42884
101,6,172092
101,7,127050
101,8,167362
101,9,165447
102,0,76933
102,1,55003
102,2,220010
102,3,3714
102,4,3686
102,5,43616
102,6,171213
102,7,132395
102,8,166617
102,9,168722
103,0,77135
103,1,55003
103,2,220010
103,3,3718
103,4,3715
103,5,43825
103,6,171677
103,7,134242
103,8,167136
103,9,168580
104,0,77290
104,1,55003
104,2,220010
104,3,3717
104,4,3720
104,5,43668
104,6,171337
104,7,131869
104,8,166840
104,9,167121
105,0,78256
105,1,55003
105,2,220010
105,3,3727
105,4,3721
105,5,43021
105,6,171694
105,7,127164
105,8,166909
105,9,169470
106,0,78814
106,1,55003
106,2,220010
106,3,3693
106,4,3727
106,5,42844
106,6,171122
106,7,126262
106,8,166623
106,9,167421
107,0,78470
107,1,55003
107,2,220010
107,3,3716
107,4,3725
107,5,43854
107,6,171475
107,7,134075
107,8,167372
107,9,169895
108,0,78676
108,1,55003
108,2,220010
108,3,3727
108,4,3727
108,5,43445
108,6,171314
108,7,131399
108,8,166547
108,9,167017
109,0,77519
109,1,55003
109,2,220010
109,3,3707
109,4,3729
109,5,43190
109,6,171546
109,7,131643
109,8,166711
109,9,166070
110,0,77545
110,1,55003
110,2,220010
110,3,3719
110,4,3717
110,5,43316
110,6,171573
110,7,132656
110,8,166876
110,9,168665
111,0,77171
111,1,55003
111,2,220010
111,3,3687
111,4,3707
111,5,43545
111,6,171922
111,7,133972
111,8,167166
111,9,166612
112,0,76871
112,1,55003
112,2,220010
112,3,3739
112,4,3723
112,5,43663
112,6,171384
112,7,132693
112,8,166892
112,9,167906
113,0,77962
113,1,55003
113,2,220010
113,3,3683
113,4,3696
113,5,43977
113,6,171542
113,7,134820
113,8,167093
113,9,166911
114,0,77198
114,1,55003
114,2,220010
114,3,3720
114,4,3713
114,5,44253
114,6,171787
114,7,137785
114,8,167293
114,9,167197
115,0,78457
115,1,55003
115,2,202667
115,3,3707
115,4,3715
115,5,43706
115,6,171733
115,7,132813
115,8,167172
115,9,165389
116,0,74538
116,1,55003
116,2,220010
116,3,3718
116,4,3692
116,5,44221
116,6,171670
116,7,137362
116,8,166998
116,9,165917
117,0,75990
117,1,55003
117,2,220010
117,3,3711
117,4,3719
117,5,44002
117,6,171814
117,7,135470
117,8,167119
117,9,166763
118,0,74733
118,1,55003
118,2,220010
118,3,3723
118,4,3709
118,5,43823
118,6,171515
118,7,134736
118,8,166902
118,9,168764
119,0,76121
119,1,55003
119,2,220010
119,3,3732
119,4,3707
119,5,43647
119,6,171552
119,7,132809
119,8,167139
119,9,168233
120,0,75682
120,1,55003
120,2,220010
120,3,3709
120,4,3698
120,5,42987
120,6,171169
120,7,127875
120,8,166822
120,9,170253
121,0,77168
121,1,55003
121,2,220010
121,3,3718
121,4,3699
121,5,42390
121,6,170443
121,7,122395
121,8,165606
121,9,168911
122,0,74679
122,1,55003
122,2,220010
122,3,3711
122,4,3698
122,5,42257
122,6,171094
122,7,123107
122,8,166515
122,9,167007
123,0,75232
123,1,55003
123,2,220010
123,3,3739
123,4,3703
123,5,42781
123,6,171410
123,7,125584
123,8,166677
123,9,166521
124,0,75413
124,1,55003
124,2,220010
124,3,3755
124,4,3681
124,5,42702
124,6,171190
124,7,125022
124,8,166842
124,9,167495
125,0,75135
125,1,55003
125,2,220010
125,3,3731
125,4,3726
125,5,43493
125,6,171114
125,7,132103
125,8,166581
125,9,166159
126,0,75938
126,1,55003
126,2,220010
126,3,3728
126,4,3728
126,5,42998
126,6,170969
126,7,127897
126,8,166746
126,9,169126
127,0,75564
127,1,55003
127,2,220010
127,3,3712
127,4,3722
127,5,43207
127,6,171750
127,7,128468
127,8,166806
127,9,166837
128,0,75761
128,1,55003
128,2,220010
128,3,3739
128,4,3723
128,5,42803
128,6,171327
128,7,125062
128,8,166391
128,9,166618
129,0,75505
129,1,55003
129,2,220010
129,3,3710
129,4,3725
129,5,43499
129,6,171458
129,7,132066
129,8,166975
129,9,167407
130,0,75605
130,1,55003
130,2,220010
130,3,3745
130,4,3710
130,5,43642
130,6,171865
130,7,132174
130,8,167110
130,9,166840
131,0,76194
131,1,55003
131,2,220010
131,3,3697
131,4,3708
131,5,43813
131,6,171759
131,7,133285
131,8,167166
131,9,165363
132,0,75327
132,1,55003
132,2,220010
132,3,3712
132,4,3696
132,5,43515
132,6,171780
132,7,131010
132,8,167253
132,9,165898
133,0,73861
133,1,55003
133,2,220010
133,3,3705
133,4,3712
133,5,44175
133,6,172259
133,7,136595
133,8,167328
133,9,167126
134,0,77149
134,1,55003
134,2,201108
134,3,3714
134,4,3729
134,5,43942
134,6,171705
134,7,130910
134,8,167139
134,9,165804
135,0,79858
135,1,55003
135,2,220010
135,3,3692
135,4,3716
135,5,44240
135,6,171936
135,7,133188
135,8,167416
135,9,166487
136,0,76923
136,1,55003
136,2,220010
136,3,3687
136,4,3736
136,5,44395
136,6,171732
136,7,136505
136,8,166738
136,9,166397
137,0,78047
137,1,55003
137,2,220010
137,3,3742
137,4,3733
137,5,44437
137,6,171983
137,7,138220
137,8,167339
137,9,166242
138,0,76375
138,1,55003
138,2,220010
138,3,3731
138,4,3700
138,5,44218
138,6,171988
138,7,137142
138,8,167113
138,9,166727
139,0,77732
139,1,55003
139,2,220010
139,3,3705
139,4,3731
139,5,43827
139,6,171903
139,7,132479
139,8,167096
139,9,166626
140,0,78435
140,1,55003
140,2,220010
140,3,3723
140,4,3723
140,5,43428
140,6,171622
140,7,129897
140,8,167001
140,9,166292
141,0,78512
141,1,55003
141,2,220010
141,3,3709
141,4,3728
141,5,42996
141,6,171471
141,7,125561
141,8,166914
141,9,165646
142,0,80022
142,1,55003
142,2,220010
142,3,3717
142,4,3686
142,5,41541
142,6,170955
142,7,115952
142,8,166676
142,9,164074
143,0,79606
143,1,55003
143,2,220010
143,3,3697
143,4,3724
143,5,43536
143,6,171510
143,7,127095
143,8,167242
143,9,169357
144,0,76542
144,1,55003
144,2,220010
144,3,3692
144,4,3704
144,5,43813
144,6,171896
144,7,133234
144,8,167052
144,9,166309
145,0,76891
145,1,55003
145,2,220010
145,3,3734
145,4,3703
145,5,43293
145,6,171358
145,7,131005
145,8,166687
145,9,165806
146,0,79267
146,1,55003
146,2,220010
146,3,3706
146,4,3718
146,5,43408
146,6,171408
146,7,127477
146,8,166600
146,9,166899
147,0,78113
147,1,55003
147,2,220010
147,3,3735
147,4,3711
147,5,43822
147,6,171296
147,7,132243
147,8,166975
147,9,167798
148,0,77363
148,1,55003
148,2,220010
148,3,3685
148,4,3700
148,5,42461
148,6,171291
148,7,123573
148,8,166537
148,9,165486
149,0,77802
149,1,55003
149,2,220010
149,3,3715
149,4,3731
149,5,43441
149,6,171622
149,7,130805
149,8,166612
149,9,167340
150,0,77411
150,1,55003
150,2,220010
150,3,3731
150,4,3717
150,5,43753
150,6,171976
150,7,131293
150,8,167224
150,9,165757
151,0,78024
151,1,55003
151,2,220010
151,3,3717
151,4,3714
151,5,43585
151,6,171786
151,7,131046
151,8,167192
151,9,165625
152,0,78483
152,1,55003
152,2,212270
152,3,3721
152,4,3716
152,5,44199
152,6,172051
152,7,132728
152,8,167354
152,9,165913
153,0,77694
153,1,55003
153,2,205478
153,3,3705
153,4,3704
153,5,44627
153,6,172111
153,7,139708
153,8,167314
153,9,166363
154,0,77248
154,1,55003
154,2,220010
154,3,3719
154,4,3738
154,5,44782
154,6,170073
154,7,141372
154,8,167295
154,9,174041
155,0,78271
155,1,55003
155,2,220010
155,3,3742
155,4,3732
155,5,44288
155,6,171647
155,7,135826
155,8,167556
155,9,168283
156,0,78292
156,1,55003
156,2,220010
156,3,3707
156,4,3708
156,5,44201
156,6,171581
156,7,135741
156,8,167171
156,9,166913
157,0,77832
157,1,55003
157,2,220010
157,3,3727
157,4,3720
157,5,43574
157,6,171784
157,7,133470
157,8,167136
157,9,167211
158,0,79553
158,1,55003
158,2,220010
158,3,3717
158,4,3734
158,5,43035
158,6,171204
158,7,125736
158,8,166411
158,9,167548
159,0,79781
159,1,55003
159,2,220010
159,3,3729
159,4,3711
159,5,41663
159,6,171403
159,7,120036
159,8,166307
159,9,165861
160,0,78035
160,1,55003
160,2,220010
160,3,3730
160,4,3712
160,5,42868
160,6,171478
160,7,126534
160,8,166184
160,9,166564
161,0,78566
161,1,55003
161,2,220010
161,3,3703
161,4,3732
161,5,43442
161,6,172053
161,7,130336
161,8,167028
161,9,167150
162,0,79452
162,1,55003
162,2,220010
162,3,3690
162,4,3726
162,5,42802
162,6,170901
162,7,124525
162,8,166662
162,9,168349
163,0,79320
163,1,55003
163,2,220010
163,3,3697
163,4,3703
163,5,42650
163,6,170776
163,7,124340
163,8,166425
163,9,167288
164,0,77578
164,1,55003
164,2,220010
164,3,3698
164,4,3720
164,5,43814
164,6,171673
164,7,132690
164,8,167181
164,9,166624
165,0,76860
165,1,55003
165,2,220010
165,3,3718
165,4,3680
165,5,42924
165,6,171149
165,7,127395
165,8,166440
165,9,166322
166,0,77151
166,1,55003
166,2,220010
166,3,3715
166,4,3724
166,5,43079
166,6,171061
166,7,130266
166,8,166433
166,9,167419
167,0,78329
167,1,55003
167,2,220010
167,3,3711
167,4,3714
167,5,43766
167,6,171656
167,7,134011
167,8,167050
167,9,165683
168,0,77850
168,1,55003
168,2,220010
168,3,3725
168,4,3726
168,5,43825
168,6,171938
168,7,133638
168,8,167191
168,9,166452
169,0,78447
169,1,55003
169,2,220010
169,3,3717
169,4,3718
169,5,44038
169,6,172016
169,7,134808
169,8,167200
169,9,166511
170,0,76010
170,1,55003
170,2,200377
170,3,3712
170,4,3722
170,5,44708
170,6,172101
170,7,141137
170,8,167408
170,9,165253
171,0,74307
171,1,55003
171,2,220010
171,3,3734
171,4,3715
171,5,44445
171,6,171659
171,7,138452
171,8,167260
171,9,168214
172,0,75036
172,1,55003
172,2,220010
172,3,3706
172,4,3709
172,5,44510
172,6,172147
172,7,140087
172,8,167780
172,9,167761
173,0,76134
173,1,55003
173,2,220010
173,3,3746
173,4,3685
173,5,44127
173,6,171769
173,7,135630
173,8,167425
173,9,166962
174,0,75015
174,1,55003
174,2,220010
174,3,3734
174,4,3727
174,5,43231
174,6,171126
174,7,129182
174,8,166709
174,9,169061
175,0,76297
175,1,55003
175,2,220010
175,3,3706
175,4,3683
175,5,43821
175,6,171960
175,7,133606
175,8,167471
175,9,166550
176,0,75358
176,1,55003
176,2,220010
176,3,3722
176,4,3698
176,5,44151
176,6,171708
176,7,135823
176,8,167041
176,9,167250
177,0,76315
177,1,55003
177,2,220010
177,3,3717
177,4,3735
177,5,43249
177,6,171692
177,7,128663
177,8,167422
177,9,167181
178,0,76961
178,1,55003
178,2,220010
178,3,3720
178,4,3716
178,5,43345
178,6,171602
178,7,128670
178,8,166926
178,9,168591
179,0,75036
179,1,55003
179,2,220010
179,3,3719
179,4,3700
179,5,43696
179,6,171307
179,7,134468
179,8,166788
179,9,165841
180,0,75337
180,1,55003
180,2,220010
180,3,3706
180,4,3703
180,5,43956
180,6,171945
180,7,134205
180,8,167144
180,9,166503
181,0,76226
181,1,55003
181,2,220010
181,3,3713
181,4,3729
181,5,44055
181,6,171516
181,7,134689
181,8,166955
181,9,169072
182,0,76858
182,1,55003
182,2,220010
182,3,3693
182,4,3719
182,5,43735
182,6,172241
182,7,132152
182,8,167274
182,9,166259
183,0,75155
183,1,55003
183,2,203527
183,3,3703
183,4,3712
183,5,44122
183,6,171837
183,7,134433
183,8,167025
183,9,166095
184,0,74917
184,1,55003
184,2,220010
184,3,3723
184,4,3717
184,5,44274
184,6,172072
184,7,136997
184,8,167087
184,9,165525
185,0,75243
185,1,55003
185,2,220010
185,3,3707
185,4,3715
185,5,44392
185,6,172171
185,7,137364
185,8,167439
185,9,165923
186,0,75127
186,1,55003
186,2,220010
186,3,3726
186,4,3711
186,5,43115
186,6,171322
186,7,128993
186,8,166774
186,9,167462
187,0,73991
187,1,55003
187,2,220010
187,3,3721
187,4,3719
187,5,43798
187,6,171923
187,7,133065
187,8,166990
187,9,166845
188,0,75999
188,1,55003
188,2,220010
188,3,3700
188,4,3686
188,5,42344
188,6,171243
188,7,124364
188,8,166641
188,9,164520
189,0,73273
189,1,55003
189,2,220010
189,3,3705
189,4,3719
189,5,43423
189,6,171331
189,7,133005
189,8,166835
189,9,166331
190,0,73994
190,1,55003
190,2,220010
190,3,3737
190,4,3741
190,5,42592
190,6,170956
190,7,126153
190,8,166296
190,9,167253
191,0,74926
191,1,55003
191,2,220010
191,3,3716
191,4,3716
191,5,43534
191,6,171698
191,7,131811
191,8,166933
191,9,165658
192,0,75775
192,1,55003
192,2,220010
192,3,3723
192,4,3725
192,5,42938
192,6,171331
192,7,127050
192,8,166741
192,9,167059
193,0,75341
193,1,55003
193,2,220010
193,3,3729
193,4,3690
193,5,43263
193,6,171768
193,7,130771
193,8,166893
193,9,166909
194,0,76210
194,1,55003
194,2,220010
194,3,3704
194,4,3707
194,5,43380
194,6,171944
194,7,129059
194,8,167266
194,9,167085
195,0,74823
195,1,55003
195,2,220010
195,3,3709
195,4,3707
195,5,43445
195,6,171856
195,7,131332
195,8,166866
195,9,168444
196,0,74772
196,1,55003
196,2,220010
196,3,3733
196,4,3708
196,5,43693
196,6,171602
196,7,134088
196,8,166855
196,9,166640
197,0,74374
197,1,55003
197,2,220010
197,3,3730
197,4,3717
197,5,43936
197,6,172055
197,7,134456
197,8,167323
197,9,166222
198,0,74614
198,1,55003
