/Users/krsc0813/CLionProjects/gwas_local/gwas_files/GCST90179150_buildGRCh37.tsv
block_idx,col_idx,column_size
0,0,76802
0,1,74
0,2,62362
0,3,3703
0,4,3735
0,5,44078
0,6,171793
0,7,134089
0,8,167379
0,9,167042
1,0,77149
1,1,74
1,2,65717
1,3,3736
1,4,3716
1,5,43695
1,6,171666
1,7,129648
1,8,167264
1,9,167248
2,0,77369
2,1,74
2,2,65969
2,3,3745
2,4,3720
2,5,44109
2,6,171881
2,7,133360
2,8,167179
2,9,166163
3,0,78295
3,1,74
3,2,66874
3,3,3749
3,4,3739
3,5,43618
3,6,171683
3,7,130047
3,8,166941
3,9,167445
4,0,78093
4,1,74
4,2,66748
4,3,3727
4,4,3737
4,5,43667
4,6,171600
4,7,128998
4,8,167130
4,9,168888
5,0,77309
5,1,74
5,2,66587
5,3,3706
5,4,3722
5,5,43374
5,6,171302
5,7,130475
5,8,167041
5,9,167286
6,0,76055
6,1,74
6,2,66169
6,3,3700
6,4,3706
6,5,44164
6,6,171822
6,7,134817
6,8,167169
6,9,167181
7,0,76436
7,1,74
7,2,66392
7,3,3740
7,4,3741
7,5,43651
7,6,171358
7,7,131574
7,8,166702
7,9,167973
8,0,77450
8,1,74
8,2,65839
8,3,3751
8,4,3731
8,5,43747
8,6,171798
8,7,132428
8,8,167322
8,9,168232
9,0,77527
9,1,74
9,2,66385
9,3,3716
9,4,3734
9,5,43536
9,6,172087
9,7,129394
9,8,167380
9,9,166750
10,0,78098
10,1,74
10,2,66693
10,3,3706
10,4,3720
10,5,43237
10,6,171314
10,7,126795
10,8,166868
10,9,168483
11,0,76823
11,1,74
11,2,66627
11,3,3696
11,4,3738
11,5,43431
11,6,171213
11,7,130298
11,8,166671
11,9,167925
12,0,77606
12,1,74
12,2,67727
12,3,3700
12,4,3750
12,5,43416
12,6,171534
12,7,129639
12,8,166961
12,9,167270
13,0,77185
13,1,74
13,2,67586
13,3,3740
13,4,3716
13,5,43529
13,6,171595
13,7,129324
13,8,166590
13,9,166304
14,0,76367
14,1,74
14,2,66840
14,3,3747
14,4,3730
14,5,43962
14,6,172022
14,7,134199
14,8,167299
14,9,165118
15,0,77381
15,1,74
15,2,67793
15,3,3740
15,4,3700
15,5,43506
15,6,171306
15,7,128515
15,8,166900
15,9,168306
16,0,76455
16,1,74
16,2,67008
16,3,3713
16,4,3746
16,5,43370
16,6,171350
16,7,127516
16,8,166557
16,9,165524
17,0,77293
17,1,74
17,2,67253
17,3,3728
17,4,3722
17,5,42309
17,6,170518
17,7,122656
17,8,165899
17,9,168135
18,0,77362
18,1,74
18,2,67016
18,3,3729
18,4,3749
18,5,43837
18,6,171718
18,7,132842
18,8,166916
18,9,166611
19,0,77357
19,1,74
19,2,66964
19,3,3732
19,4,3713
19,5,43634
19,6,171892
19,7,130228
19,8,167069
19,9,166378
20,0,77405
20,1,74
20,2,66963
20,3,3719
20,4,3695
20,5,43607
20,6,171799
20,7,130236
20,8,167155
20,9,165850
21,0,77102
21,1,74
21,2,67013
21,3,3739
21,4,3707
21,5,43648
21,6,172131
21,7,130260
21,8,167013
21,9,166409
22,0,76498
22,1,74
22,2,66047
22,3,3717
22,4,3723
22,5,43758
22,6,171877
22,7,132874
22,8,167347
22,9,164673
23,0,77078
23,1,74
23,2,66370
23,3,3736
23,4,3728
23,5,44298
23,6,172034
23,7,134555
23,8,167411
23,9,165830
24,0,78547
24,1,78
24,2,63324
24,3,3732
24,4,3731
24,5,43578
24,6,171974
24,7,131713
24,8,167560
24,9,167738
25,0,78057
25,1,74
25,2,64416
25,3,3727
25,4,3728
25,5,43598
25,6,171387
25,7,133525
25,8,166833
25,9,166326
26,0,78280
26,1,74
26,2,65798
26,3,3744
26,4,3717
26,5,43456
26,6,171524
26,7,132126
26,8,166953
26,9,166165
27,0,79149
27,1,74
27,2,66353
27,3,3738
27,4,3730
27,5,43637
27,6,171672
27,7,132553
27,8,167459
27,9,169196
28,0,79179
28,1,74
28,2,65344
28,3,3749
28,4,3703
28,5,43815
28,6,171873
28,7,132530
28,8,167253
28,9,166912
29,0,78169
29,1,74
29,2,65723
29,3,3738
29,4,3728
29,5,44585
29,6,171697
29,7,139979
29,8,167425
29,9,168376
30,0,78433
30,1,74
30,2,65478
30,3,3752
30,4,3719
30,5,44618
30,6,171616
30,7,138534
30,8,166990
30,9,169574
31,0,78795
31,1,74
31,2,66634
31,3,3761
31,4,3734
31,5,44312
31,6,171376
31,7,134816
31,8,166780
31,9,170759
32,0,79247
32,1,74
32,2,66074
32,3,3732
32,4,3702
32,5,43893
32,6,171830
32,7,134425
32,8,167029
32,9,166277
33,0,77953
33,1,74
33,2,65925
33,3,3724
33,4,3725
33,5,44092
33,6,171400
33,7,135946
33,8,166929
33,9,167297
34,0,79481
34,1,74
34,2,66940
34,3,3739
34,4,3728
34,5,42193
34,6,170834
34,7,122626
34,8,166516
34,9,166483
35,0,77915
35,1,74
35,2,67125
35,3,3700
35,4,3715
35,5,43220
35,6,171312
35,7,130196
35,8,167139
35,9,168243
36,0,79110
36,1,74
36,2,67436
36,3,3701
36,4,3733
36,5,43414
36,6,171935
36,7,129528
36,8,167145
36,9,166309
37,0,78795
37,1,74
37,2,66880
37,3,3726
37,4,3726
37,5,43019
37,6,171392
37,7,127085
37,8,166550
37,9,164740
38,0,78605
38,1,74
38,2,67532
38,3,3756
38,4,3719
38,5,43524
38,6,171568
38,7,132162
38,8,167285
38,9,167125
39,0,80031
39,1,74
39,2,67326
39,3,3730
39,4,3721
39,5,43264
39,6,171146
39,7,128500
39,8,166813
39,9,167669
40,0,79174
40,1,74
40,2,67728
40,3,3699
40,4,3712
40,5,43777
40,6,171973
40,7,131765
40,8,167104
40,9,166993
41,0,79244
41,1,74
41,2,67701
41,3,3729
41,4,3731
41,5,43220
41,6,171048
41,7,127942
41,8,166394
41,9,169850
42,0,79598
42,1,74
42,2,66946
42,3,3736
42,4,3742
42,5,43314
42,6,171612
42,7,128919
42,8,166985
42,9,167189
43,0,79139
43,1,74
43,2,67015
43,3,3722
43,4,3711
43,5,43418
43,6,171539
43,7,131232
43,8,167010
43,9,166926
44,0,79148
44,1,74
44,2,68202
44,3,3728
44,4,3709
44,5,42513
44,6,171354
44,7,124021
44,8,166884
44,9,166492
45,0,79549
45,1,74
45,2,68481
45,3,3735
45,4,3745
45,5,43647
45,6,171593
45,7,131038
45,8,167286
45,9,169518
46,0,79389
46,1,74
46,2,67062
46,3,3712
46,4,3685
46,5,43500
46,6,171701
46,7,129885
46,8,167437
46,9,167737
47,0,78357
47,1,74
47,2,67215
47,3,3714
47,4,3736
47,5,44031
47,6,171660
47,7,133971
47,8,166950
47,9,167106
48,0,78743
48,1,74
48,2,66663
48,3,3714
48,4,3744
48,5,43457
48,6,171867
48,7,129497
48,8,167157
48,9,167487
49,0,78561
49,1,74
49,2,66124
49,3,3733
49,4,3741
49,5,43892
49,6,172239
49,7,133766
49,8,167453
49,9,165182
50,0,78724
50,1,78
50,2,63504
50,3,3742
50,4,3714
50,5,44270
50,6,172056
50,7,135685
50,8,167516
50,9,165973
51,0,76777
51,1,74
51,2,62824
51,3,3702
51,4,3740
51,5,44438
51,6,171927
51,7,137410
51,8,167272
51,9,166879
52,0,78306
52,1,74
52,2,66143
52,3,3710
52,4,3731
52,5,43665
52,6,171517
52,7,131769
52,8,166756
52,9,168596
